producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,producerSPM,consumerSPM
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,3,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,5,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,11,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs,3,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs,150,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,3,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,11,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,3,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,ssd-ssd,3,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,12,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs,2,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs,23,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs,15,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs,22,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs,20,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,11,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs,8,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,5,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,12,beegfs,60,170.93783020989645,0.0,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,1,tmpfs,30,171.30461056654084,155.47008880533267,15.834521761208176
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,1,ssd,60,172.37369732133183,155.47008880533267,16.90360851599917
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,1,tmpfs,60,173.8312017789949,155.47008880533267,18.36111297366226
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,ssd,30,177.37744655368624,162.8491987579417,14.528247795744527
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,tmpfs,30,178.6837205191499,162.8491987579417,15.834521761208176
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,ssd,60,179.75280727394087,162.8491987579417,16.90360851599917
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,tmpfs,60,181.21031173160395,162.8491987579417,18.36111297366226
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,1,tmpfs,150,196.68355210013698,155.47008880533267,41.21346329480432
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,tmpfs,150,204.06266205274602,162.8491987579417,41.21346329480432
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,1,ssd,150,214.65532952079118,113.21911962401092,101.43620989678027
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,2,ssd,150,220.47511605892524,119.03890616214497,101.43620989678027
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,1,beegfs,30,244.7760673531111,113.21911962401092,131.5569477291002
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,2,beegfs,30,250.59585389124516,119.03890616214497,131.5569477291002
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,1,ssd,150,256.90629870211296,155.47008880533267,101.43620989678027
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,ssd,150,264.285408654722,162.8491987579417,101.43620989678027
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,1,beegfs,60,284.15694983390733,113.21911962401092,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,1,beegfs,30,287.02703653443285,155.47008880533267,131.5569477291002
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,2,beegfs,60,289.9767363720414,119.03890616214497,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,beegfs,30,294.4061464870419,162.8491987579417,131.5569477291002
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,1,beegfs,60,326.40791901522914,155.47008880533267,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,beegfs,60,333.7870289678382,162.8491987579417,170.93783020989645
stage_in-individuals,0.5,individuals,1.0,ssd-ssd,11,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,3,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,11,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,12,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,24,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,5,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,4,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,3,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,ssd-ssd,3,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,3,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,2,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,12,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,1,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,15,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,5,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,11,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,150,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,5,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,ssd-ssd,5,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,8,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,11,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,tmpfs-tmpfs,5,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,20,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,10,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,60,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,12,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,ssd-ssd,12,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,30,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,23,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,3,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs,22,beegfs,150,1416.964875293468,0.0,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,1,beegfs,150,1530.183994917479,113.21911962401092,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-ssd,2,beegfs,150,1536.0037814556129,119.03890616214497,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,1,beegfs,150,1572.4349640988005,155.47008880533267,1416.964875293468
stage_in-individuals,0.5,individuals,1.0,beegfs-tmpfs,2,beegfs,150,1579.8140740514095,162.8491987579417,1416.964875293468
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,beegfs-ssd,6,22.874146198361668,0.0005447789471795847,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,beegfs-ssd,6,22.874391756316495,0.0007903369020077805,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,beegfs-ssd,6,22.87549483131131,0.0018934118968216467,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,beegfs,30,beegfs-ssd,6,22.882234958801984,0.008633539387494773,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,beegfs,60,beegfs-ssd,6,22.887078974615676,0.013477555201188046,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,ssd,30,beegfs-ssd,6,22.888525060715107,0.014923641300618741,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,ssd,60,beegfs-ssd,6,22.89698943200203,0.02338801258754361,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,beegfs,150,beegfs-ssd,6,22.91180249299271,0.03820107357822295,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,ssd,150,beegfs-ssd,6,22.94461720762739,0.07101578821290544,22.873601419414488
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,beegfs-ssd,30,23.447775935146893,0.0005447789471795847,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,beegfs-ssd,30,23.44802149310172,0.0007903369020077805,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,beegfs-ssd,30,23.449124568096536,0.0018934118968216467,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,beegfs,30,beegfs-ssd,30,23.45586469558721,0.008633539387494773,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,beegfs,60,beegfs-ssd,30,23.4607087114009,0.013477555201188046,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,ssd,30,beegfs-ssd,30,23.462154797500332,0.014923641300618741,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,ssd,60,beegfs-ssd,30,23.470619168787255,0.02338801258754361,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,beegfs,150,beegfs-ssd,30,23.485432229777935,0.03820107357822295,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,ssd,150,beegfs-ssd,30,23.518246944412617,0.07101578821290544,23.447231156199713
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,beegfs-ssd,12,23.87732509668279,0.0005447789471795847,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,beegfs-ssd,12,23.877570654637616,0.0007903369020077805,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,beegfs-ssd,12,23.878673729632432,0.0018934118968216467,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,beegfs,30,beegfs-ssd,12,23.885413857123105,0.008633539387494773,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,beegfs,60,beegfs-ssd,12,23.890257872936797,0.013477555201188046,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,ssd,30,beegfs-ssd,12,23.891703959036228,0.014923641300618741,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,ssd,60,beegfs-ssd,12,23.90016833032315,0.02338801258754361,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,beegfs,150,beegfs-ssd,12,23.91498139131383,0.03820107357822295,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,ssd,150,beegfs-ssd,12,23.947796105948512,0.07101578821290544,23.87678031773561
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,beegfs-tmpfs,6,25.72830106825553,0.0005447789471795847,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,beegfs-tmpfs,6,25.728546626210356,0.0007903369020077805,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,beegfs-tmpfs,6,25.729649701205172,0.0018934118968216467,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,beegfs,30,beegfs-tmpfs,6,25.736389828695845,0.008633539387494773,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,beegfs,60,beegfs-tmpfs,6,25.741233844509537,0.013477555201188046,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,ssd,30,beegfs-tmpfs,6,25.74267993060897,0.014923641300618741,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,ssd,60,beegfs-tmpfs,6,25.75114430189589,0.02338801258754361,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,beegfs,150,beegfs-tmpfs,6,25.76595736288657,0.03820107357822295,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,ssd,150,beegfs-tmpfs,6,25.798772077521253,0.07101578821290544,25.72775628930835
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,beegfs-tmpfs,12,26.696709069926,0.0005447789471795847,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,beegfs-tmpfs,12,26.696954627880828,0.0007903369020077805,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,beegfs-tmpfs,12,26.698057702875644,0.0018934118968216467,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,beegfs,30,beegfs-tmpfs,12,26.704797830366317,0.008633539387494773,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,beegfs,60,beegfs-tmpfs,12,26.70964184618001,0.013477555201188046,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,ssd,30,beegfs-tmpfs,12,26.71108793227944,0.014923641300618741,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,ssd,60,beegfs-tmpfs,12,26.719552303566363,0.02338801258754361,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,beegfs,150,beegfs-tmpfs,12,26.734365364557043,0.03820107357822295,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,ssd,150,beegfs-tmpfs,12,26.767180079191725,0.07101578821290544,26.69616429097882
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,beegfs-tmpfs,30,194.67317856496172,0.0005447789471795847,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,beegfs-tmpfs,30,194.67342412291654,0.0007903369020077805,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,beegfs-tmpfs,30,194.67452719791135,0.0018934118968216467,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,beegfs,30,beegfs-tmpfs,30,194.68126732540202,0.008633539387494773,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,beegfs,60,beegfs-tmpfs,30,194.6861113412157,0.013477555201188046,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,ssd,30,beegfs-tmpfs,30,194.68755742731514,0.014923641300618741,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,ssd,60,beegfs-tmpfs,30,194.69602179860206,0.02338801258754361,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,beegfs,150,beegfs-tmpfs,30,194.71083485959275,0.03820107357822295,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,ssd,150,beegfs-tmpfs,30,194.74364957422745,0.07101578821290544,194.67263378601453
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,ssd-ssd,6,217.2230047933687,0.0005447789471795847,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,ssd-ssd,6,217.22325035132351,0.0007903369020077805,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,ssd-ssd,6,217.22435342631832,0.0018934118968216467,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,beegfs,30,ssd-ssd,6,217.231093553809,0.008633539387494773,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,beegfs,60,ssd-ssd,6,217.23593756962268,0.013477555201188046,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd-ssd,6,217.2373836557221,0.014923641300618741,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,ssd,60,ssd-ssd,6,217.24584802700903,0.02338801258754361,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,beegfs,150,ssd-ssd,6,217.26066108799972,0.03820107357822295,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,ssd,150,ssd-ssd,6,217.29347580263442,0.07101578821290544,217.2224600144215
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,tmpfs-tmpfs,6,217.8632980392759,0.0005447789471795847,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,tmpfs-tmpfs,6,217.86354359723072,0.0007903369020077805,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,tmpfs-tmpfs,6,217.86464667222552,0.0018934118968216467,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,beegfs,30,tmpfs-tmpfs,6,217.8713867997162,0.008633539387494773,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,beegfs,60,tmpfs-tmpfs,6,217.87623081552988,0.013477555201188046,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,ssd,30,tmpfs-tmpfs,6,217.87767690162931,0.014923641300618741,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,ssd,60,tmpfs-tmpfs,6,217.88614127291623,0.02338801258754361,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,beegfs,150,tmpfs-tmpfs,6,217.90095433390692,0.03820107357822295,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,ssd,150,tmpfs-tmpfs,6,217.93376904854162,0.07101578821290544,217.8627532603287
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,ssd-ssd,12,218.02673434560606,0.0005447789471795847,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,ssd-ssd,12,218.02697990356089,0.0007903369020077805,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,ssd-ssd,12,218.0280829785557,0.0018934118968216467,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,beegfs,30,ssd-ssd,12,218.03482310604636,0.008633539387494773,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,beegfs,60,ssd-ssd,12,218.03966712186005,0.013477555201188046,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd-ssd,12,218.04111320795948,0.014923641300618741,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,ssd,60,ssd-ssd,12,218.0495775792464,0.02338801258754361,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,beegfs,150,ssd-ssd,12,218.0643906402371,0.03820107357822295,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,ssd,150,ssd-ssd,12,218.0972053548718,0.07101578821290544,218.02618956665887
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,tmpfs-tmpfs,12,219.38861197608404,0.0005447789471795847,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,tmpfs-tmpfs,12,219.38885753403886,0.0007903369020077805,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,tmpfs-tmpfs,12,219.38996060903366,0.0018934118968216467,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,beegfs,30,tmpfs-tmpfs,12,219.39670073652434,0.008633539387494773,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,beegfs,60,tmpfs-tmpfs,12,219.40154475233803,0.013477555201188046,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,ssd,30,tmpfs-tmpfs,12,219.40299083843746,0.014923641300618741,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,ssd,60,tmpfs-tmpfs,12,219.41145520972438,0.02338801258754361,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,beegfs,150,tmpfs-tmpfs,12,219.42626827071507,0.03820107357822295,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,ssd,150,tmpfs-tmpfs,12,219.45908298534977,0.07101578821290544,219.38806719713685
individuals,1.0,stage_out-individuals,1.5,tmpfs,30,ssd-ssd,30,226.57545358608502,0.0005447789471795847,226.57490880713783
individuals,1.0,stage_out-individuals,1.5,tmpfs,60,ssd-ssd,30,226.57569914403985,0.0007903369020077805,226.57490880713783
individuals,1.0,stage_out-individuals,1.5,tmpfs,150,ssd-ssd,30,226.57680221903465,0.0018934118968216467,226.57490880713783
individuals,1.0,stage_out-individuals,1.5,beegfs,30,ssd-ssd,30,226.58354234652532,0.008633539387494773,226.57490880713783
individuals,1.0,stage_out-individuals,1.5,beegfs,60,ssd-ssd,30,226.588386362339,0.013477555201188046,226.57490880713783
individuals,1.0,stage_out-individuals,1.5,ssd,30,ssd-ssd,30,226.58983244843844,0.014923641300618741,226.57490880713783
individuals,1.0,stage_out-individuals,1.5,ssd,60,ssd-ssd,30,226.59829681972536,0.02338801258754361,226.57490880713783
individuals,1.0,stage_out-individuals,1.5,beegfs,150,ssd-ssd,30,226.61310988071605,0.03820107357822295,226.57490880713783
