operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_mapfeature,,"cloudid_20160802_181500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_171500.nc,mcstrack_20160802_171500.nc,cloudid_20160801_011500.nc,mcstrack_20160801_011500.nc,cloudid_20160802_151500.nc,mcstrack_20160802_151500.nc,cloudid_20160802_041500.nc,mcstrack_20160802_041500.nc,cloudid_20160802_101500.nc,mcstrack_20160802_101500.nc,cloudid_20160802_081500.nc,mcstrack_20160802_081500.nc,cloudid_20160801_191500.nc,mcstrack_20160801_191500.nc,cloudid_20160802_211500.nc,mcstrack_20160802_211500.nc,cloudid_20160802_011500.nc,mcstrack_20160802_011500.nc,cloudid_20160801_171500.nc,mcstrack_20160801_171500.nc,cloudid_20160801_081500.nc,mcstrack_20160801_081500.nc,cloudid_20160801_121500.nc,mcstrack_20160801_121500.nc,cloudid_20160801_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_141500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_001500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_211500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_171500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_091500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_061500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_081500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_191500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_131500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_161500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_181500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_101500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_111500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_131500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_081500.nc,tracknumbers_20160801.0000_20160802.2300.nc",8.5,run_mapfeature,1360.5376539230347
scp,0,4096.0,,60,60,,[4],4,15,,ssd-ssd,60,stage_out-run_mapfeature,,"cloudid_20160802_101500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_231500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_031500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_041500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_071500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_021500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_091500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_151500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_031500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_061500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_231500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_021500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_171500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_051500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_131500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_071500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_201500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_141500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_011500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_131500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_191500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_191500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_141500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_111500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_201500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_071500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_121500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_221500.nc,mcstrack_20160802_221500.nc,cloudid_20160801_141500.nc,mcstrack_20160801_141500.nc,cloudid_20160801_201500.nc,mcstrack_20160801_201500.nc",8.5,run_mapfeature,1046.4982929229736
scp,0,4096.0,,40,40,,[4],4,10,,ssd-ssd,40,stage_out-run_mapfeature,,"cloudid_20160801_231500.nc,mcstrack_20160801_231500.nc,cloudid_20160801_091500.nc,mcstrack_20160801_091500.nc,cloudid_20160802_181500.nc,mcstrack_20160802_181500.nc,cloudid_20160801_031500.nc,mcstrack_20160801_031500.nc,cloudid_20160802_021500.nc,mcstrack_20160802_021500.nc,cloudid_20160802_061500.nc,mcstrack_20160802_061500.nc,cloudid_20160801_221500.nc,mcstrack_20160801_221500.nc,cloudid_20160801_181500.nc,mcstrack_20160801_181500.nc,cloudid_20160801_151500.nc,mcstrack_20160801_151500.nc,cloudid_20160801_111500.nc,mcstrack_20160801_111500.nc,cloudid_20160802_131500.nc,mcstrack_20160802_131500.nc,cloudid_20160802_071500.nc,mcstrack_20160802_071500.nc,cloudid_20160801_003000.nc,cloudid_20160802_001500.nc,mcstrack_20160801_003000.nc,mcstrack_20160802_001500.nc,cloudid_20160802_031500.nc,mcstrack_20160802_031500.nc,cloudid_20160801_061500.nc,mcstrack_20160801_061500.nc,cloudid_20160801_021500.nc,mcstrack_20160801_021500.nc,cloudid_20160801_071500.nc,mcstrack_20160801_071500.nc,cloudid_20160802_121500.nc,mcstrack_20160802_121500.nc,cloudid_20160801_131500.nc,mcstrack_20160801_131500.nc",8.5,run_mapfeature,1119.8579120635986
scp,0,4096.0,,60,60,,[4],4,15,,tmpfs-tmpfs,60,stage_out-run_mapfeature,,"cloudid_20160801_003000.nc,cloudid_20160802_051500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_201500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_091500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_141500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_051500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_021500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_211500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_171500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_191500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_071500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_181500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_161500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_081500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_003000.nc,cloudid_20160801_031500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_221500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_121500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_101500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_101500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_151500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_161500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_051500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_041500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_061500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_091500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_211500.nc,mcstrack_20160801_211500.nc,cloudid_20160802_161500.nc,mcstrack_20160802_161500.nc,cloudid_20160801_041500.nc,mcstrack_20160801_041500.nc,cloudid_20160802_111500.nc,mcstrack_20160802_111500.nc,cloudid_20160801_161500.nc,mcstrack_20160801_161500.nc",8.5,run_mapfeature,1217.392035484314
scp,0,4096.0,,60,60,,[4],4,15,,tmpfs-tmpfs,60,stage_out-run_mapfeature,,"cloudid_20160802_051500.nc,mcstrack_20160802_051500.nc,cloudid_20160801_101500.nc,mcstrack_20160801_101500.nc,cloudid_20160801_051500.nc,mcstrack_20160801_051500.nc,cloudid_20160802_191500.nc,mcstrack_20160802_191500.nc,cloudid_20160802_091500.nc,mcstrack_20160802_091500.nc,cloudid_20160802_141500.nc,mcstrack_20160802_141500.nc,cloudid_20160802_201500.nc,mcstrack_20160802_201500.nc,cloudid_20160801_151500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_121500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_151500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_021500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_011500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_011500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_041500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_201500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_061500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_111500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_031500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_121500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_001500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_181500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_011500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_041500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_081500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_171500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_221500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_211500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_161500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_211500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_111500.nc,IMERG_landmask_180W-180E_60S-60N.nc",8.5,run_mapfeature,1196.8266258239746
scp,0,4096.0,,60,60,,[4],4,15,,tmpfs-tmpfs,60,stage_out-run_mapfeature,,"cloudid_20160802_181500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_171500.nc,mcstrack_20160802_171500.nc,cloudid_20160801_011500.nc,mcstrack_20160801_011500.nc,cloudid_20160802_151500.nc,mcstrack_20160802_151500.nc,cloudid_20160802_041500.nc,mcstrack_20160802_041500.nc,cloudid_20160802_101500.nc,mcstrack_20160802_101500.nc,cloudid_20160802_081500.nc,mcstrack_20160802_081500.nc,cloudid_20160801_191500.nc,mcstrack_20160801_191500.nc,cloudid_20160802_211500.nc,mcstrack_20160802_211500.nc,cloudid_20160802_011500.nc,mcstrack_20160802_011500.nc,cloudid_20160801_171500.nc,mcstrack_20160801_171500.nc,cloudid_20160801_081500.nc,mcstrack_20160801_081500.nc,cloudid_20160801_121500.nc,mcstrack_20160801_121500.nc,cloudid_20160801_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_141500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_001500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_211500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_171500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_091500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_061500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_081500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_191500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_131500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_161500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_181500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_101500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_111500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_221500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_131500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_081500.nc,tracknumbers_20160801.0000_20160802.2300.nc",8.5,run_mapfeature,1360.5376539230347
scp,0,4096.0,,60,60,,[4],4,15,,tmpfs-tmpfs,60,stage_out-run_mapfeature,,"cloudid_20160802_101500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_231500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_031500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_041500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160801_071500.nc,tracknumbers_20160801.0000_20160802.2300.nc,cloudid_20160802_021500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_091500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_151500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_031500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_061500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_231500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_021500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_171500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_051500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_131500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_071500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_201500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_141500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_011500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_131500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_191500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_191500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_141500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_111500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_201500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_071500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160801_121500.nc,IMERG_landmask_180W-180E_60S-60N.nc,cloudid_20160802_221500.nc,mcstrack_20160802_221500.nc,cloudid_20160801_141500.nc,mcstrack_20160801_141500.nc,cloudid_20160801_201500.nc,mcstrack_20160801_201500.nc",8.5,run_mapfeature,1046.4982929229736
scp,0,4096.0,,40,40,,[4],4,10,,tmpfs-tmpfs,40,stage_out-run_mapfeature,,"cloudid_20160801_231500.nc,mcstrack_20160801_231500.nc,cloudid_20160801_091500.nc,mcstrack_20160801_091500.nc,cloudid_20160802_181500.nc,mcstrack_20160802_181500.nc,cloudid_20160801_031500.nc,mcstrack_20160801_031500.nc,cloudid_20160802_021500.nc,mcstrack_20160802_021500.nc,cloudid_20160802_061500.nc,mcstrack_20160802_061500.nc,cloudid_20160801_221500.nc,mcstrack_20160801_221500.nc,cloudid_20160801_181500.nc,mcstrack_20160801_181500.nc,cloudid_20160801_151500.nc,mcstrack_20160801_151500.nc,cloudid_20160801_111500.nc,mcstrack_20160801_111500.nc,cloudid_20160802_131500.nc,mcstrack_20160802_131500.nc,cloudid_20160802_071500.nc,mcstrack_20160802_071500.nc,cloudid_20160801_003000.nc,cloudid_20160802_001500.nc,mcstrack_20160801_003000.nc,mcstrack_20160802_001500.nc,cloudid_20160802_031500.nc,mcstrack_20160802_031500.nc,cloudid_20160801_061500.nc,mcstrack_20160801_061500.nc,cloudid_20160801_021500.nc,mcstrack_20160801_021500.nc,cloudid_20160801_071500.nc,mcstrack_20160801_071500.nc,cloudid_20160802_121500.nc,mcstrack_20160802_121500.nc,cloudid_20160801_131500.nc,mcstrack_20160801_131500.nc",8.5,run_mapfeature,1119.8579120635986
cp,0,4096.0,,47,47,,[4],4,12,,beegfs-ssd,47,stage_out-run_mapfeature,,"mcstrack_20160801_211500.nc,mcstrack_20160802_161500.nc,mcstrack_20160801_041500.nc,mcstrack_20160802_111500.nc,mcstrack_20160801_161500.nc,mcstrack_20160802_051500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_051500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_091500.nc,mcstrack_20160802_141500.nc,mcstrack_20160802_201500.nc,mcstrack_20160802_171500.nc,mcstrack_20160801_011500.nc,mcstrack_20160802_151500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_081500.nc,mcstrack_20160801_191500.nc,mcstrack_20160802_211500.nc,mcstrack_20160802_011500.nc,mcstrack_20160801_171500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_121500.nc,mcstrack_20160802_221500.nc,mcstrack_20160801_141500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_231500.nc,mcstrack_20160801_091500.nc,mcstrack_20160802_181500.nc,mcstrack_20160801_031500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_061500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_181500.nc,mcstrack_20160801_151500.nc,mcstrack_20160801_111500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_071500.nc,mcstrack_20160801_003000.nc,mcstrack_20160802_001500.nc,mcstrack_20160802_031500.nc,mcstrack_20160801_061500.nc,mcstrack_20160801_021500.nc,mcstrack_20160801_071500.nc,mcstrack_20160802_121500.nc,mcstrack_20160801_131500.nc",8.5,run_mapfeature,1300.4233856201172
cp,0,4096.0,,47,47,,[4],4,12,,beegfs-tmpfs,47,stage_out-run_mapfeature,,"mcstrack_20160801_211500.nc,mcstrack_20160802_161500.nc,mcstrack_20160801_041500.nc,mcstrack_20160802_111500.nc,mcstrack_20160801_161500.nc,mcstrack_20160802_051500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_051500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_091500.nc,mcstrack_20160802_141500.nc,mcstrack_20160802_201500.nc,mcstrack_20160802_171500.nc,mcstrack_20160801_011500.nc,mcstrack_20160802_151500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_081500.nc,mcstrack_20160801_191500.nc,mcstrack_20160802_211500.nc,mcstrack_20160802_011500.nc,mcstrack_20160801_171500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_121500.nc,mcstrack_20160802_221500.nc,mcstrack_20160801_141500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_231500.nc,mcstrack_20160801_091500.nc,mcstrack_20160802_181500.nc,mcstrack_20160801_031500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_061500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_181500.nc,mcstrack_20160801_151500.nc,mcstrack_20160801_111500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_071500.nc,mcstrack_20160801_003000.nc,mcstrack_20160802_001500.nc,mcstrack_20160802_031500.nc,mcstrack_20160801_061500.nc,mcstrack_20160801_021500.nc,mcstrack_20160801_071500.nc,mcstrack_20160802_121500.nc,mcstrack_20160801_131500.nc",8.5,run_mapfeature,1300.4233856201172
scp,0,4096.0,,47,47,,[4],4,12,,ssd-ssd,47,stage_out-run_mapfeature,,"mcstrack_20160801_211500.nc,mcstrack_20160802_161500.nc,mcstrack_20160801_041500.nc,mcstrack_20160802_111500.nc,mcstrack_20160801_161500.nc,mcstrack_20160802_051500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_051500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_091500.nc,mcstrack_20160802_141500.nc,mcstrack_20160802_201500.nc,mcstrack_20160802_171500.nc,mcstrack_20160801_011500.nc,mcstrack_20160802_151500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_081500.nc,mcstrack_20160801_191500.nc,mcstrack_20160802_211500.nc,mcstrack_20160802_011500.nc,mcstrack_20160801_171500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_121500.nc,mcstrack_20160802_221500.nc,mcstrack_20160801_141500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_231500.nc,mcstrack_20160801_091500.nc,mcstrack_20160802_181500.nc,mcstrack_20160801_031500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_061500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_181500.nc,mcstrack_20160801_151500.nc,mcstrack_20160801_111500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_071500.nc,mcstrack_20160801_003000.nc,mcstrack_20160802_001500.nc,mcstrack_20160802_031500.nc,mcstrack_20160801_061500.nc,mcstrack_20160801_021500.nc,mcstrack_20160801_071500.nc,mcstrack_20160802_121500.nc,mcstrack_20160801_131500.nc",8.5,run_mapfeature,1300.4233856201172
scp,0,4096.0,,47,47,,[4],4,12,,tmpfs-tmpfs,47,stage_out-run_mapfeature,,"mcstrack_20160801_211500.nc,mcstrack_20160802_161500.nc,mcstrack_20160801_041500.nc,mcstrack_20160802_111500.nc,mcstrack_20160801_161500.nc,mcstrack_20160802_051500.nc,mcstrack_20160801_101500.nc,mcstrack_20160801_051500.nc,mcstrack_20160802_191500.nc,mcstrack_20160802_091500.nc,mcstrack_20160802_141500.nc,mcstrack_20160802_201500.nc,mcstrack_20160802_171500.nc,mcstrack_20160801_011500.nc,mcstrack_20160802_151500.nc,mcstrack_20160802_041500.nc,mcstrack_20160802_101500.nc,mcstrack_20160802_081500.nc,mcstrack_20160801_191500.nc,mcstrack_20160802_211500.nc,mcstrack_20160802_011500.nc,mcstrack_20160801_171500.nc,mcstrack_20160801_081500.nc,mcstrack_20160801_121500.nc,mcstrack_20160802_221500.nc,mcstrack_20160801_141500.nc,mcstrack_20160801_201500.nc,mcstrack_20160801_231500.nc,mcstrack_20160801_091500.nc,mcstrack_20160802_181500.nc,mcstrack_20160801_031500.nc,mcstrack_20160802_021500.nc,mcstrack_20160802_061500.nc,mcstrack_20160801_221500.nc,mcstrack_20160801_181500.nc,mcstrack_20160801_151500.nc,mcstrack_20160801_111500.nc,mcstrack_20160802_131500.nc,mcstrack_20160802_071500.nc,mcstrack_20160801_003000.nc,mcstrack_20160802_001500.nc,mcstrack_20160802_031500.nc,mcstrack_20160801_061500.nc,mcstrack_20160801_021500.nc,mcstrack_20160801_071500.nc,mcstrack_20160802_121500.nc,mcstrack_20160801_131500.nc",8.5,run_mapfeature,1300.4233856201172
1,1,7686.839114832536,24.51399803161621,96,96,0.675343235,[4],4,24,36.298576429237805,5,3344,run_speed,116182-dc002,mcstrack_20160801_191500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7686.839114832536,24.51399803161621,96,96,0.675343235,[4],4,24,36.298576429237805,5,3344,run_speed,116182-dc002,mcstrack_20160801_201500.nc,9.0,run_mapfeature,488.7644557952881
1,1,6730.135248354279,21.450149536132812,96,96,0.461731673,[4],4,24,46.45587641143434,5,3342,run_speed,116183-dc002,mcstrack_20160801_231500.nc,9.0,run_mapfeature,488.7644557952881
1,1,6730.135248354279,21.450149536132812,96,96,0.461731673,[4],4,24,46.45587641143434,5,3342,run_speed,116183-dc002,mcstrack_20160802_001500.nc,9.0,run_mapfeature,488.7644557952881
1,1,4717.467703349283,15.044414520263672,96,96,0.306748645,[4],4,24,49.04476275767632,5,3344,run_speed,116184-dc002,mcstrack_20160801_041500.nc,9.0,run_mapfeature,488.7644557952881
1,1,4717.467703349283,15.044414520263672,96,96,0.306748645,[4],4,24,49.04476275767632,5,3344,run_speed,116184-dc002,mcstrack_20160801_051500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7275.105562200957,23.20094394683838,96,96,0.228343415,[4],4,24,101.60548727379933,5,3344,run_speed,116185-dc002,mcstrack_20160802_141500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7275.105562200957,23.20094394683838,96,96,0.228343415,[4],4,24,101.60548727379933,5,3344,run_speed,116185-dc002,mcstrack_20160802_151500.nc,9.0,run_mapfeature,488.7644557952881
1,1,6816.109150717703,21.73716449737549,96,96,0.236069594,[4],4,24,92.07947592511846,5,3344,run_speed,116186-dc002,mcstrack_20160801_091500.nc,9.0,run_mapfeature,488.7644557952881
1,1,6816.109150717703,21.73716449737549,96,96,0.236069594,[4],4,24,92.07947592511846,5,3344,run_speed,116186-dc002,mcstrack_20160801_101500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7148.431818181818,22.79697036743164,96,96,0.482355409,[4],4,24,47.261769935768754,5,3344,run_speed,116187-dc002,mcstrack_20160801_211500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7148.431818181818,22.79697036743164,96,96,0.482355409,[4],4,24,47.261769935768754,5,3344,run_speed,116187-dc002,mcstrack_20160801_221500.nc,9.0,run_mapfeature,488.7644557952881
1,1,6252.223983253589,19.93888568878174,96,96,0.508464078,[4],4,24,39.2139514893749,5,3344,run_speed,116188-dc002,mcstrack_20160801_071500.nc,9.0,run_mapfeature,488.7644557952881
1,1,6252.223983253589,19.93888568878174,96,96,0.508464078,[4],4,24,39.2139514893749,5,3344,run_speed,116188-dc002,mcstrack_20160801_081500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7137.4814593301435,22.762048721313477,96,96,0.610262441,[4],4,24,37.298786869489604,5,3344,run_speed,116189-dc002,mcstrack_20160801_221500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7137.4814593301435,22.762048721313477,96,96,0.610262441,[4],4,24,37.298786869489604,5,3344,run_speed,116189-dc002,mcstrack_20160801_231500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7284.13038277512,23.229724884033203,96,96,0.626977747,[4],4,24,37.050317966122655,5,3344,run_speed,116190-dc002,mcstrack_20160802_211500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7284.13038277512,23.229724884033203,96,96,0.626977747,[4],4,24,37.050317966122655,5,3344,run_speed,116190-dc002,mcstrack_20160802_221500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7653.158791866029,24.406588554382324,96,96,0.260764405,[4],4,24,93.59631946078808,5,3344,run_speed,116191-dc002,mcstrack_20160801_171500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7653.158791866029,24.406588554382324,96,96,0.260764405,[4],4,24,93.59631946078808,5,3344,run_speed,116191-dc002,mcstrack_20160801_181500.nc,9.0,run_mapfeature,488.7644557952881
1,1,7145.208133971292,22.78668975830078,96,96,0.451132647,[4],4,24,50.509955131446695,5,3344,run_speed,116192-dc002,mcstrack_20160802_011500.nc,9.0,run_mapfeature,488.7644557952881
