,operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB,estimated_trMiB_beegfs-ssd_15p,estimated_ts_slope_beegfs-ssd_15p,estimated_trMiB_beegfs-ssd_9p,estimated_ts_slope_beegfs-ssd_9p,estimated_trMiB_beegfs-tmpfs_15p,estimated_ts_slope_beegfs-tmpfs_15p,estimated_trMiB_beegfs-tmpfs_9p,estimated_ts_slope_beegfs-tmpfs_9p,estimated_trMiB_ssd-ssd_15p,estimated_ts_slope_ssd-ssd_15p,estimated_trMiB_ssd-ssd_9p,estimated_ts_slope_ssd-ssd_9p,estimated_trMiB_tmpfs-tmpfs_15p,estimated_ts_slope_tmpfs-tmpfs_15p,estimated_trMiB_tmpfs-tmpfs_9p,estimated_ts_slope_tmpfs-tmpfs_9p,estimated_trMiB_ssd_24p,estimated_ts_slope_ssd_24p,estimated_trMiB_beegfs_24p,estimated_ts_slope_beegfs_24p,estimated_trMiB_tmpfs_24p,estimated_ts_slope_tmpfs_24p,estimated_trMiB_beegfs-ssd_6p,estimated_ts_slope_beegfs-ssd_6p,estimated_trMiB_beegfs-tmpfs_6p,estimated_ts_slope_beegfs-tmpfs_6p,estimated_trMiB_ssd-ssd_6p,estimated_ts_slope_ssd-ssd_6p,estimated_trMiB_tmpfs-tmpfs_6p,estimated_ts_slope_tmpfs-tmpfs_6p,estimated_trMiB_beegfs-ssd_12p,estimated_ts_slope_beegfs-ssd_12p,estimated_trMiB_beegfs-tmpfs_12p,estimated_ts_slope_beegfs-tmpfs_12p,estimated_trMiB_ssd-ssd_12p,estimated_ts_slope_ssd-ssd_12p,estimated_trMiB_tmpfs-tmpfs_12p,estimated_ts_slope_tmpfs-tmpfs_12p,estimated_trMiB_beegfs-ssd_1p,estimated_ts_slope_beegfs-ssd_1p,estimated_trMiB_beegfs-tmpfs_1p,estimated_ts_slope_beegfs-tmpfs_1p,estimated_trMiB_ssd-ssd_1p,estimated_ts_slope_ssd-ssd_1p,estimated_trMiB_tmpfs-tmpfs_1p,estimated_ts_slope_tmpfs-tmpfs_1p,estimated_trMiB_ssd_1p,estimated_ts_slope_ssd_1p,estimated_trMiB_beegfs_1p,estimated_ts_slope_beegfs_1p,estimated_trMiB_tmpfs_1p,estimated_ts_slope_tmpfs_1p,estimated_trMiB_beegfs-ssd_10p,estimated_ts_slope_beegfs-ssd_10p,estimated_trMiB_beegfs-tmpfs_10p,estimated_ts_slope_beegfs-tmpfs_10p,estimated_trMiB_ssd-ssd_10p,estimated_ts_slope_ssd-ssd_10p,estimated_trMiB_tmpfs-tmpfs_10p,estimated_ts_slope_tmpfs-tmpfs_10p,estimated_trMiB_tmpfs-beegfs_15p,estimated_ts_slope_tmpfs-beegfs_15p,estimated_trMiB_tmpfs-beegfs_9p,estimated_ts_slope_tmpfs-beegfs_9p,estimated_trMiB_ssd-beegfs_15p,estimated_ts_slope_ssd-beegfs_15p,estimated_trMiB_ssd-beegfs_9p,estimated_ts_slope_ssd-beegfs_9p
163,1,1,528.6011834319527,0.8519515991210938,96,96,0.074796915,[4],4,24,11.390197030467014,5,1690,run_tracksingle,103219-dc002,cloudid_20160802_191500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74865.28570086887,0.4839595660749507,14628.196027478136,0.4839595660749507,78679.26225651533,0.4839595660749507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,1,1,528.6011834319527,0.8519515991210938,96,96,0.074796915,[4],4,24,11.390197030467014,5,1690,run_tracksingle,103219-dc002,cloudid_20160802_201500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74865.28570086887,0.4839595660749507,14628.196027478136,0.4839595660749507,78679.26225651533,0.4839595660749507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,0,1,1293.3971631205675,0.1739206314086914,96,96,0.017358819,[4],4,24,10.019151153583167,5,141,run_tracksingle,103219-dc002,track_20160802_201500.nc,2.0,,211.21421480178833,,,,,,,,,,,,,,,,,2343.6579619050576,0.08769438903664306,6192.048274322297,0.08769438903664306,80931.04841268001,0.08769438903664306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,1,1,569.9961439588689,0.8458271026611328,96,96,0.092559916,[4],4,24,9.138157630362723,5,1556,run_tracksingle,103220-dc002,cloudid_20160801_141500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76047.97009582174,0.5270793166238217,14772.776832874037,0.5270793166238217,79921.7481368576,0.5270793166238217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,1,1,569.9961439588689,0.8458271026611328,96,96,0.092559916,[4],4,24,9.138157630362723,5,1556,run_tracksingle,103220-dc002,cloudid_20160801_151500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76047.97009582174,0.5270793166238217,14772.776832874037,0.5270793166238217,79921.7481368576,0.5270793166238217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,1,1,569.9961439588689,0.8458271026611328,96,96,0.092559916,[4],4,24,9.138157630362723,5,1556,run_tracksingle,103220-dc002,cloudid_20160802_051500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76047.97009582174,0.5270793166238217,14772.776832874037,0.5270793166238217,79921.7481368576,0.5270793166238217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0,1,1285.3333333333333,0.1728363037109375,96,96,0.015405568,[4],4,24,11.219080251434903,5,141,run_tracksingle,103220-dc002,track_20160801_151500.nc,2.0,,211.21421480178833,,,,,,,,,,,,,,,,,2343.044997793614,0.08506944444444442,6192.438244925494,0.08506944444444442,80912.47697350764,0.08506944444444442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160801_003000.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,75106.56470192553,0.49275641025641026,14657.691903509613,0.49275641025641026,78932.74133623883,0.49275641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160801_011500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,75106.56470192553,0.49275641025641026,14657.691903509613,0.49275641025641026,78932.74133623883,0.49275641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160801_021500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,75106.56470192553,0.49275641025641026,14657.691903509613,0.49275641025641026,78932.74133623883,0.49275641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160802_111500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,75106.56470192553,0.49275641025641026,14657.691903509613,0.49275641025641026,78932.74133623883,0.49275641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,1,1,537.0461538461539,0.5992355346679688,96,96,0.084466418,[4],4,24,7.094364232042713,5,1170,run_tracksingle,103221-dc002,cloudid_20160802_161500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,75106.56470192553,0.49275641025641026,14657.691903509613,0.49275641025641026,78932.74133623883,0.49275641025641026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,0,1,1039.0354609929077,0.13971710205078125,96,96,0.050120131,[4],4,24,2.787644390849283,5,141,run_tracksingle,103221-dc002,track_20160801_011500.nc,2.0,,211.21421480178833,,,,,,,,,,,,,,,,,2324.3229066219237,0.004894355791962142,6204.349325934989,0.004894355791962142,80345.23955963069,0.004894355791962142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160801_031500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160801_071500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160801_101500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160801_181500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_021500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_051500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_061500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_071500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_081500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_121500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_131500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_141500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_151500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_161500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_191500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,1,1,490.87138429752065,1.8126049041748047,96,96,0.293591467,[4],4,24,6.173901859943378,5,3872,run_tracksingle,103222-dc002,cloudid_20160802_201500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,73787.31765613587,0.444657691976584,14496.41658677219,0.444657691976584,77546.78762443543,0.444657691976584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0,1,1290.5815602836878,0.17354202270507812,96,96,0.012448345,[4],4,24,13.940971486979043,5,141,run_tracksingle,103222-dc002,track_20160802_151500.nc,2.0,,211.21421480178833,,,,,,,,,,,,,,,,,2343.4439366172446,0.0867778516548463,6192.184438200458,0.0867778516548463,80924.56392600329,0.0867778516548463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160801_161500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76219.86730662853,0.5333465548504079,14793.790923606794,0.5333465548504079,80102.33719189977,0.5333465548504079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160801_191500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76219.86730662853,0.5333465548504079,14793.790923606794,0.5333465548504079,80102.33719189977,0.5333465548504079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160801_201500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76219.86730662853,0.5333465548504079,14793.790923606794,0.5333465548504079,80102.33719189977,0.5333465548504079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160802_091500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76219.86730662853,0.5333465548504079,14793.790923606794,0.5333465548504079,80102.33719189977,0.5333465548504079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,1,1,576.0126926563917,0.6059093475341797,96,96,0.094500663,[4],4,24,6.411694143713888,5,1103,run_tracksingle,103223-dc002,cloudid_20160802_201500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76219.86730662853,0.5333465548504079,14793.790923606794,0.5333465548504079,80102.33719189977,0.5333465548504079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,0,1,1299.4184397163122,0.1747303009033203,96,96,0.039244077,[4],4,24,4.452399298455161,5,141,run_tracksingle,103223-dc002,track_20160801_201500.nc,2.0,,211.21421480178833,,,,,,,,,,,,,,,,,2344.115663339196,0.08965444001182037,6191.757082552629,0.08965444001182037,80944.91574061083,0.08965444001182037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_003000.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_011500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_081500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_091500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_111500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_141500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160801_151500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160802_001500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160802_181500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160802_191500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,1,1,500.64645997223505,1.0317773818969727,96,96,0.227822518,[4],4,24,4.528864797714915,5,2161,run_tracksingle,103224-dc002,cloudid_20160802_221500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,74066.59874042272,0.45484006247107817,14530.558141586262,0.45484006247107817,77840.19033216871,0.45484006247107817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0,1,1308.985815602837,0.17601680755615234,96,96,0.033221017,[4],4,24,5.29835698757062,5,141,run_tracksingle,103224-dc002,track_20160801_091500.nc,2.0,,211.21421480178833,,,,,,,,,,,,,,,,,2344.8429180325447,0.09276882018321515,6191.294399752531,0.09276882018321515,80966.949928336,0.09276882018321515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,1,1,600.859649122807,0.5552606582641602,96,96,0.087525478,[4],4,24,6.343988869894091,5,969,run_tracksingle,103225-dc002,cloudid_20160802_141500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76929.76308381607,0.5592288011695906,14880.574264666277,0.5592288011695906,80848.12827820667,0.5592288011695906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,1,1,600.859649122807,0.5552606582641602,96,96,0.087525478,[4],4,24,6.343988869894091,5,969,run_tracksingle,103225-dc002,cloudid_20160802_201500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76929.76308381607,0.5592288011695906,14880.574264666277,0.5592288011695906,80848.12827820667,0.5592288011695906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1,1,600.859649122807,0.5552606582641602,96,96,0.087525478,[4],4,24,6.343988869894091,5,969,run_tracksingle,103225-dc002,cloudid_20160802_211500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76929.76308381607,0.5592288011695906,14880.574264666277,0.5592288011695906,80848.12827820667,0.5592288011695906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0,1,1290.099290780142,0.1734771728515625,96,96,0.040828137,[4],4,24,4.248961270301471,5,141,run_tracksingle,103225-dc002,track_20160802_211500.nc,2.0,,211.21421480178833,,,,,,,,,,,,,,,,,2343.407277373992,0.08662086288416078,6192.2077609805965,0.08662086288416078,80923.45323307125,0.08662086288416078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,1,1,574.374613003096,0.5307855606079102,96,96,0.050219462,[4],4,24,10.569319930347126,5,969,run_tracksingle,103226-dc002,cloudid_20160801_221500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76173.0661690267,0.531640221878225,14788.069577999468,0.531640221878225,80053.16959240967,0.531640221878225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,1,1,574.374613003096,0.5307855606079102,96,96,0.050219462,[4],4,24,10.569319930347126,5,969,run_tracksingle,103226-dc002,cloudid_20160802_031500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76173.0661690267,0.531640221878225,14788.069577999468,0.531640221878225,80053.16959240967,0.531640221878225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,1,1,574.374613003096,0.5307855606079102,96,96,0.050219462,[4],4,24,10.569319930347126,5,969,run_tracksingle,103226-dc002,cloudid_20160802_041500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,76173.0661690267,0.531640221878225,14788.069577999468,0.531640221878225,80053.16959240967,0.531640221878225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0,1,1299.6737588652481,0.17476463317871094,96,96,0.048326022,[4],4,24,3.616367040902124,5,141,run_tracksingle,103226-dc002,track_20160802_041500.nc,2.0,,211.21421480178833,,,,,,,,,,,,,,,,,2344.135071173859,0.08973755171394797,6191.744735198437,0.08973755171394797,80945.50375451602,0.08973755171394797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,1,1,458.2248413417951,0.4820079803466797,96,96,0.058263734,[4],4,24,8.272864563515268,5,1103,run_tracksingle,103227-dc002,cloudid_20160801_031500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,72854.58197016295,0.41065087639770326,14382.391511887494,0.41065087639770326,76566.88890854944,0.41065087639770326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,1,1,458.2248413417951,0.4820079803466797,96,96,0.058263734,[4],4,24,8.272864563515268,5,1103,run_tracksingle,103227-dc002,cloudid_20160801_161500.nc,2.0,run_idfeature,211.21421480178833,,,,,,,,,,,,,,,,,72854.58197016295,0.41065087639770326,14382.391511887494,0.41065087639770326,76566.88890854944,0.41065087639770326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
