operation,randomOffset,transferSize,aggregateFilesizeMBtask,numTasks,parallelism,totalTime,numNodesList,numNodes,tasksPerNode,trMiB,storageType,opCount,taskName,taskPID,fileName,stageOrder,prevTask,aggregateFilesizeMB
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,4450.3963623046875
write,1,641718.7590759076,185.4331817626953,1,1,0.08144716,"[1, 2, 4]",1,1,2276.7298671027365,5,303,training,190907-dlt02,embeddings-epoch-10-20241202-193048.h5,1.0,openmm,4450.3963623046875
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1.0,openmm,554.7116622924805
read,0,157.24965030541165,42.670127868652344,1,1,0.888576037,"[1, 2, 4]",1,1,48.02079517326928,5,284534,training,190907-dlt02,stage0000_task0010.h5,1.0,openmm,554.7116622924805
cp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,beegfs-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
cp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,beegfs-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
cp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,beegfs-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
cp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,beegfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
cp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,beegfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
cp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,beegfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
scp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,ssd-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
scp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,ssd-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
scp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,ssd-ssd,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
scp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,tmpfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
scp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,tmpfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
scp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,tmpfs-tmpfs,13,stage_in-inference,,"stage0000_task0000.h5,stage0000_task0005.h5,stage0000_task0009.h5,stage0000_task0007.h5,stage0000_task0008.h5,stage0000_task0002.h5,stage0000_task0011.h5,stage0000_task0004.h5,virtual_stage0003_task0000.h5,stage0000_task0010.h5,stage0000_task0001.h5,stage0000_task0003.h5,stage0000_task0006.h5",1.5,openmm,2095.315203666687
cp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,beegfs-ssd,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
cp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,beegfs-ssd,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
cp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,beegfs-ssd,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
cp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,beegfs-tmpfs,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
cp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,beegfs-tmpfs,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
cp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,beegfs-tmpfs,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,ssd-ssd,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,ssd-ssd,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,ssd-ssd,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",1,13,,tmpfs-tmpfs,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",2,7,,tmpfs-tmpfs,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
scp,0,4096.0,,13,13,,"[1, 2, 4]",4,4,,tmpfs-tmpfs,13,stage_out-aggregate,,"stage0000_task0007.h5,stage0000_task0002.h5,stage0000_task0010.h5,stage0000_task0000.h5,stage0000_task0005.h5,aggregated.h5,stage0000_task0009.h5,stage0000_task0004.h5,stage0000_task0011.h5,stage0000_task0008.h5,stage0000_task0001.h5,stage0000_task0006.h5,stage0000_task0003.h5",1.5,aggregate,2111.1974239349365
cp,0,4096.0,,1,1,,"[1, 2, 4]",1,1,,beegfs-ssd,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
cp,0,4096.0,,1,1,,"[1, 2, 4]",2,1,,beegfs-ssd,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
cp,0,4096.0,,1,1,,"[1, 2, 4]",4,1,,beegfs-ssd,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
cp,0,4096.0,,1,1,,"[1, 2, 4]",1,1,,beegfs-tmpfs,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
cp,0,4096.0,,1,1,,"[1, 2, 4]",2,1,,beegfs-tmpfs,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
cp,0,4096.0,,1,1,,"[1, 2, 4]",4,1,,beegfs-tmpfs,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
scp,0,4096.0,,1,1,,"[1, 2, 4]",1,1,,ssd-ssd,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
scp,0,4096.0,,1,1,,"[1, 2, 4]",2,1,,ssd-ssd,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
scp,0,4096.0,,1,1,,"[1, 2, 4]",4,1,,ssd-ssd,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
scp,0,4096.0,,1,1,,"[1, 2, 4]",1,1,,tmpfs-tmpfs,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
scp,0,4096.0,,1,1,,"[1, 2, 4]",2,1,,tmpfs-tmpfs,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
scp,0,4096.0,,1,1,,"[1, 2, 4]",4,1,,tmpfs-tmpfs,1,stage_out-aggregate,,aggregated.h5,1.5,aggregate,15.899206161499023
cp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,beegfs-ssd,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,beegfs-ssd,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,beegfs-ssd,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,beegfs-tmpfs,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,beegfs-tmpfs,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
cp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,beegfs-tmpfs,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,ssd-ssd,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,ssd-ssd,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",4,9,,ssd-ssd,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",1,34,,tmpfs-tmpfs,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
scp,0,4096.0,,34,34,,"[1, 2, 4]",2,17,,tmpfs-tmpfs,34,stage_out-training,,"stage0000_task0005.h5,embeddings-epoch-2-20241202-192946.h5,epoch-9-20241202-193042.pt,epoch-7-20241202-193029.pt,encoder-weights.pt,discriminator-weights.pt,stage0000_task0004.h5,epoch-8-20241202-193035.pt,epoch-2-20241202-192946.pt,generator-weights.pt,stage0000_task0003.h5,epoch-5-20241202-193005.pt,virtual_stage0000_task0000.h5,embeddings-epoch-10-20241202-193048.h5,embeddings-epoch-1-20241202-192940.h5,epoch-4-20241202-192959.pt,stage0000_task0006.h5,epoch-10-20241202-193048.pt,stage0000_task0008.h5,embeddings-epoch-7-20241202-193029.h5,stage0000_task0011.h5,epoch-3-20241202-192953.pt,embeddings-epoch-5-20241202-193005.h5,stage0000_task0009.h5,stage0000_task0002.h5,stage0000_task0007.h5,embeddings-epoch-4-20241202-192959.h5,epoch-6-20241202-193022.pt,embeddings-epoch-3-20241202-192953.h5,embeddings-epoch-6-20241202-193022.h5,embeddings-epoch-8-20241202-193035.h5,epoch-1-20241202-192940.pt,embeddings-epoch-9-20241202-193042.h5,stage0000_task0010.h5",1.5,training,96868.54044342041
