producer,producerStageOrder,consumer,consumerStageOrder,producerStorageType,producerTasksPerNode,consumerStorageType,consumerTasksPerNode,SPM,estT_prod,estT_cons
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,52,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,53,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,56,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,60,ssd,8,0.9643777887831527,0.0,0.9643777887831527
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,1,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,2,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,3,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,8,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,11,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,12,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,15,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,18,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,21,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,30,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,35,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,36,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,37,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,38,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,39,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,42,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,45,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,47,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,48,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,49,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,50,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,51,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,52,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,53,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,56,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,60,ssd,15,1.7923207216000636,0.0,1.7923207216000636
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,1,ssd,30,3.0346564493750434,0.0,3.0346564493750434
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,2,ssd,30,3.0346564493750434,0.0,3.0346564493750434
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,3,ssd,30,3.0346564493750434,0.0,3.0346564493750434
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,8,ssd,30,3.0346564493750434,0.0,3.0346564493750434
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,11,ssd,30,3.0346564493750434,0.0,3.0346564493750434
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,12,ssd,30,3.0346564493750434,0.0,3.0346564493750434
stage_in-run_idfeature,0.5,run_idfeature,1.0,ssd,15,ssd,30,3.0346564493750434,0.0,3.0346564493750434
